"Var1","Var2","similarity","president.x","president.y"
1790,1790,1,"George Washington","George Washington"
1790,1790,1,"George Washington","George Washington"
1790,1790,1,"George Washington","George Washington"
1790,1790,1,"George Washington","George Washington"
1791,1790,0.548354386410025,"George Washington","George Washington"
1791,1790,0.548354386410025,"George Washington","George Washington"
1792,1790,0.505488830670525,"George Washington","George Washington"
1792,1790,0.505488830670525,"George Washington","George Washington"
1793,1790,0.425015532633788,"George Washington","George Washington"
1793,1790,0.425015532633788,"George Washington","George Washington"
1794,1790,0.405588541021934,"George Washington","George Washington"
1794,1790,0.405588541021934,"George Washington","George Washington"
1795,1790,0.519523485499261,"George Washington","George Washington"
1795,1790,0.519523485499261,"George Washington","George Washington"
1796,1790,0.483496786679325,"George Washington","George Washington"
1796,1790,0.483496786679325,"George Washington","George Washington"
1797,1790,0.417040417019928,"John Adams","George Washington"
1797,1790,0.417040417019928,"John Adams","George Washington"
1798,1790,0.433309166836745,"John Adams","George Washington"
1798,1790,0.433309166836745,"John Adams","George Washington"
1799,1790,0.416685464733534,"John Adams","George Washington"
1799,1790,0.416685464733534,"John Adams","George Washington"
1800,1790,0.442034941678161,"John Adams","George Washington"
1800,1790,0.442034941678161,"John Adams","George Washington"
1801,1790,0.404360338446065,"Thomas Jefferson","George Washington"
1801,1790,0.404360338446065,"Thomas Jefferson","George Washington"
1802,1790,0.374682624350652,"Thomas Jefferson","George Washington"
1802,1790,0.374682624350652,"Thomas Jefferson","George Washington"
1803,1790,0.441375586971569,"Thomas Jefferson","George Washington"
1803,1790,0.441375586971569,"Thomas Jefferson","George Washington"
1804,1790,0.406302282243142,"Thomas Jefferson","George Washington"
1804,1790,0.406302282243142,"Thomas Jefferson","George Washington"
1805,1790,0.388569954512165,"Thomas Jefferson","George Washington"
1805,1790,0.388569954512165,"Thomas Jefferson","George Washington"
1806,1790,0.452741997880159,"Thomas Jefferson","George Washington"
1806,1790,0.452741997880159,"Thomas Jefferson","George Washington"
1807,1790,0.372244424961002,"Thomas Jefferson","George Washington"
1807,1790,0.372244424961002,"Thomas Jefferson","George Washington"
1808,1790,0.416258499345209,"Thomas Jefferson","George Washington"
1808,1790,0.416258499345209,"Thomas Jefferson","George Washington"
1809,1790,0.365254019671157,"James Madison","George Washington"
1809,1790,0.365254019671157,"James Madison","George Washington"
1810,1790,0.444742770620328,"James Madison","George Washington"
1810,1790,0.444742770620328,"James Madison","George Washington"
1811,1790,0.399554101664362,"James Madison","George Washington"
1811,1790,0.399554101664362,"James Madison","George Washington"
1812,1790,0.356526443195651,"James Madison","George Washington"
1812,1790,0.356526443195651,"James Madison","George Washington"
1813,1790,0.339065503052748,"James Madison","George Washington"
1813,1790,0.339065503052748,"James Madison","George Washington"
1814,1790,0.310063850064145,"James Madison","George Washington"
1814,1790,0.310063850064145,"James Madison","George Washington"
1815,1790,0.494372276177485,"James Madison","George Washington"
1815,1790,0.494372276177485,"James Madison","George Washington"
1816,1790,0.481577340370147,"James Madison","George Washington"
1816,1790,0.481577340370147,"James Madison","George Washington"
1817,1790,0.458138679729365,"James Monroe","George Washington"
1817,1790,0.458138679729365,"James Monroe","George Washington"
1818,1790,0.394327840068168,"James Monroe","George Washington"
1818,1790,0.394327840068168,"James Monroe","George Washington"
1819,1790,0.326132051703667,"James Monroe","George Washington"
1819,1790,0.326132051703667,"James Monroe","George Washington"
1820,1790,0.426106805777256,"James Monroe","George Washington"
1820,1790,0.426106805777256,"James Monroe","George Washington"
1821,1790,0.368271882422484,"James Monroe","George Washington"
1821,1790,0.368271882422484,"James Monroe","George Washington"
1822,1790,0.427715640160646,"James Monroe","George Washington"
1822,1790,0.427715640160646,"James Monroe","George Washington"
1823,1790,0.457952916820792,"James Monroe","George Washington"
1823,1790,0.457952916820792,"James Monroe","George Washington"
1824,1790,0.472080151839768,"James Monroe","George Washington"
1824,1790,0.472080151839768,"James Monroe","George Washington"
1825,1790,0.469436301166246,"John Quincy Adams","George Washington"
1825,1790,0.469436301166246,"John Quincy Adams","George Washington"
1826,1790,0.400486705305073,"John Quincy Adams","George Washington"
1826,1790,0.400486705305073,"John Quincy Adams","George Washington"
1827,1790,0.414482496207441,"John Quincy Adams","George Washington"
1827,1790,0.414482496207441,"John Quincy Adams","George Washington"
1828,1790,0.405695395256836,"John Quincy Adams","George Washington"
1828,1790,0.405695395256836,"John Quincy Adams","George Washington"
1829,1790,0.518762536293237,"Andrew Jackson","George Washington"
1829,1790,0.518762536293237,"Andrew Jackson","George Washington"
1830,1790,0.512153810726294,"Andrew Jackson","George Washington"
1830,1790,0.512153810726294,"Andrew Jackson","George Washington"
1831,1790,0.491976888683296,"Andrew Jackson","George Washington"
1831,1790,0.491976888683296,"Andrew Jackson","George Washington"
1832,1790,0.537333404403174,"Andrew Jackson","George Washington"
1832,1790,0.537333404403174,"Andrew Jackson","George Washington"
1833,1790,0.472215795558282,"Andrew Jackson","George Washington"
1833,1790,0.472215795558282,"Andrew Jackson","George Washington"
1834,1790,0.47426908743327,"Andrew Jackson","George Washington"
1834,1790,0.47426908743327,"Andrew Jackson","George Washington"
1835,1790,0.43720256124275,"Andrew Jackson","George Washington"
1835,1790,0.43720256124275,"Andrew Jackson","George Washington"
1836,1790,0.481861289612889,"Andrew Jackson","George Washington"
1836,1790,0.481861289612889,"Andrew Jackson","George Washington"
1837,1790,0.479124570346098,"Martin Van Buren","George Washington"
1837,1790,0.479124570346098,"Martin Van Buren","George Washington"
1838,1790,0.514164684046034,"Martin Van Buren","George Washington"
1838,1790,0.514164684046034,"Martin Van Buren","George Washington"
1839,1790,0.482960737997834,"Martin Van Buren","George Washington"
1839,1790,0.482960737997834,"Martin Van Buren","George Washington"
1840,1790,0.476035500555822,"Martin Van Buren","George Washington"
1840,1790,0.476035500555822,"Martin Van Buren","George Washington"
1841,1790,0.444119028835122,"John Tyler","George Washington"
1841,1790,0.444119028835122,"John Tyler","George Washington"
1842,1790,0.44345714249133,"John Tyler","George Washington"
1842,1790,0.44345714249133,"John Tyler","George Washington"
1843,1790,0.447949806235071,"John Tyler","George Washington"
1843,1790,0.447949806235071,"John Tyler","George Washington"
1844,1790,0.440895292234296,"John Tyler","George Washington"
1844,1790,0.440895292234296,"John Tyler","George Washington"
1845,1790,0.446809856837844,"James K. Polk","George Washington"
1845,1790,0.446809856837844,"James K. Polk","George Washington"
1846,1790,0.367804777499929,"James K. Polk","George Washington"
1846,1790,0.367804777499929,"James K. Polk","George Washington"
1847,1790,0.416624780067112,"James K. Polk","George Washington"
1847,1790,0.416624780067112,"James K. Polk","George Washington"
1848,1790,0.47287984376425,"James K. Polk","George Washington"
1848,1790,0.47287984376425,"James K. Polk","George Washington"
1849,1790,0.426693146192616,"Zachary Taylor","George Washington"
1849,1790,0.426693146192616,"Zachary Taylor","George Washington"
1850,1790,0.492844609600886,"Millard Fillmore","George Washington"
1850,1790,0.492844609600886,"Millard Fillmore","George Washington"
1851,1790,0.46517575806527,"Millard Fillmore","George Washington"
1851,1790,0.46517575806527,"Millard Fillmore","George Washington"
1852,1790,0.493465352658714,"Millard Fillmore","George Washington"
1852,1790,0.493465352658714,"Millard Fillmore","George Washington"
1853,1790,0.485050577725596,"Franklin Pierce","George Washington"
1853,1790,0.485050577725596,"Franklin Pierce","George Washington"
1854,1790,0.476478092657231,"Franklin Pierce","George Washington"
1854,1790,0.476478092657231,"Franklin Pierce","George Washington"
1855,1790,0.436995770033775,"Franklin Pierce","George Washington"
1855,1790,0.436995770033775,"Franklin Pierce","George Washington"
1856,1790,0.455096237893722,"Franklin Pierce","George Washington"
1856,1790,0.455096237893722,"Franklin Pierce","George Washington"
1857,1790,0.407763381136869,"James Buchanan","George Washington"
1857,1790,0.407763381136869,"James Buchanan","George Washington"
1858,1790,0.444849858182626,"James Buchanan","George Washington"
1858,1790,0.444849858182626,"James Buchanan","George Washington"
1859,1790,0.37501923991432,"James Buchanan","George Washington"
1859,1790,0.37501923991432,"James Buchanan","George Washington"
1860,1790,0.416056205553985,"James Buchanan","George Washington"
1860,1790,0.416056205553985,"James Buchanan","George Washington"
1861,1790,0.423553600666503,"Abraham Lincoln","George Washington"
1861,1790,0.423553600666503,"Abraham Lincoln","George Washington"
1862,1790,0.389060106393717,"Abraham Lincoln","George Washington"
1862,1790,0.389060106393717,"Abraham Lincoln","George Washington"
1863,1790,0.432323161446944,"Abraham Lincoln","George Washington"
1863,1790,0.432323161446944,"Abraham Lincoln","George Washington"
1864,1790,0.421940288786808,"Abraham Lincoln","George Washington"
1864,1790,0.421940288786808,"Abraham Lincoln","George Washington"
1865,1790,0.472537748594898,"Andrew Johnson","George Washington"
1865,1790,0.472537748594898,"Andrew Johnson","George Washington"
1866,1790,0.448501900691827,"Andrew Johnson","George Washington"
1866,1790,0.448501900691827,"Andrew Johnson","George Washington"
1867,1790,0.448289972017588,"Andrew Johnson","George Washington"
1867,1790,0.448289972017588,"Andrew Johnson","George Washington"
1868,1790,0.399019652515699,"Andrew Johnson","George Washington"
1868,1790,0.399019652515699,"Andrew Johnson","George Washington"
1869,1790,0.427961859642793,"Ulysses S. Grant","George Washington"
1869,1790,0.427961859642793,"Ulysses S. Grant","George Washington"
1870,1790,0.410073292238312,"Ulysses S. Grant","George Washington"
1870,1790,0.410073292238312,"Ulysses S. Grant","George Washington"
1871,1790,0.441793324949164,"Ulysses S. Grant","George Washington"
1871,1790,0.441793324949164,"Ulysses S. Grant","George Washington"
1872,1790,0.402970692118859,"Ulysses S. Grant","George Washington"
1872,1790,0.402970692118859,"Ulysses S. Grant","George Washington"
1873,1790,0.396112655162091,"Ulysses S. Grant","George Washington"
1873,1790,0.396112655162091,"Ulysses S. Grant","George Washington"
1874,1790,0.382319670899586,"Ulysses S. Grant","George Washington"
1874,1790,0.382319670899586,"Ulysses S. Grant","George Washington"
1875,1790,0.414813628395539,"Ulysses S. Grant","George Washington"
1875,1790,0.414813628395539,"Ulysses S. Grant","George Washington"
1876,1790,0.369301578944844,"Ulysses S. Grant","George Washington"
1876,1790,0.369301578944844,"Ulysses S. Grant","George Washington"
1877,1790,0.471994389310476,"Rutherford B. Hayes","George Washington"
1877,1790,0.471994389310476,"Rutherford B. Hayes","George Washington"
1878,1790,0.441889452177488,"Rutherford B. Hayes","George Washington"
1878,1790,0.441889452177488,"Rutherford B. Hayes","George Washington"
1879,1790,0.435891914528545,"Rutherford B. Hayes","George Washington"
1879,1790,0.435891914528545,"Rutherford B. Hayes","George Washington"
1880,1790,0.464621888038444,"Rutherford B. Hayes","George Washington"
1880,1790,0.464621888038444,"Rutherford B. Hayes","George Washington"
1881,1790,0.420379749318922,"Chester A. Arthur","George Washington"
1881,1790,0.420379749318922,"Chester A. Arthur","George Washington"
1882,1790,0.422192469555878,"Chester A. Arthur","George Washington"
1882,1790,0.422192469555878,"Chester A. Arthur","George Washington"
1883,1790,0.43111665725721,"Chester A. Arthur","George Washington"
1883,1790,0.43111665725721,"Chester A. Arthur","George Washington"
1884,1790,0.434544191293698,"Chester A. Arthur","George Washington"
1884,1790,0.434544191293698,"Chester A. Arthur","George Washington"
1885,1790,0.417791750333099,"Grover Cleveland","George Washington"
1885,1790,0.417791750333099,"Grover Cleveland","George Washington"
1886,1790,0.424933684078354,"Grover Cleveland","George Washington"
1886,1790,0.424933684078354,"Grover Cleveland","George Washington"
1887,1790,0.281483837003084,"Grover Cleveland","George Washington"
1887,1790,0.281483837003084,"Grover Cleveland","George Washington"
1888,1790,0.422842477484895,"Grover Cleveland","George Washington"
1888,1790,0.422842477484895,"Grover Cleveland","George Washington"
1889,1790,0.410632889600939,"Benjamin Harrison","George Washington"
1889,1790,0.410632889600939,"Benjamin Harrison","George Washington"
1890,1790,0.368701032564109,"Benjamin Harrison","George Washington"
1890,1790,0.368701032564109,"Benjamin Harrison","George Washington"
1891,1790,0.361322570624055,"Benjamin Harrison","George Washington"
1891,1790,0.361322570624055,"Benjamin Harrison","George Washington"
1892,1790,0.306111374111616,"Benjamin Harrison","George Washington"
1892,1790,0.306111374111616,"Benjamin Harrison","George Washington"
1893,1790,0.368317432944729,"Grover Cleveland","George Washington"
1893,1790,0.368317432944729,"Grover Cleveland","George Washington"
1894,1790,0.362929493548706,"Grover Cleveland","George Washington"
1894,1790,0.362929493548706,"Grover Cleveland","George Washington"
1895,1790,0.289952514102938,"Grover Cleveland","George Washington"
1895,1790,0.289952514102938,"Grover Cleveland","George Washington"
1896,1790,0.367680876123727,"Grover Cleveland","George Washington"
1896,1790,0.367680876123727,"Grover Cleveland","George Washington"
1897,1790,0.40339834111051,"William McKinley","George Washington"
1897,1790,0.40339834111051,"William McKinley","George Washington"
1898,1790,0.371985818194862,"William McKinley","George Washington"
1898,1790,0.371985818194862,"William McKinley","George Washington"
1899,1790,0.420602738990576,"William McKinley","George Washington"
1899,1790,0.420602738990576,"William McKinley","George Washington"
1900,1790,0.381819702593541,"William McKinley","George Washington"
1900,1790,0.381819702593541,"William McKinley","George Washington"
1901,1790,0.400218937006074,"Theodore Roosevelt","George Washington"
1901,1790,0.400218937006074,"Theodore Roosevelt","George Washington"
1902,1790,0.361430471641306,"Theodore Roosevelt","George Washington"
1902,1790,0.361430471641306,"Theodore Roosevelt","George Washington"
1903,1790,0.386935538459392,"Theodore Roosevelt","George Washington"
1903,1790,0.386935538459392,"Theodore Roosevelt","George Washington"
1904,1790,0.414229842507604,"Theodore Roosevelt","George Washington"
1904,1790,0.414229842507604,"Theodore Roosevelt","George Washington"
1905,1790,0.393952730848668,"Theodore Roosevelt","George Washington"
1905,1790,0.393952730848668,"Theodore Roosevelt","George Washington"
1906,1790,0.397113011092197,"Theodore Roosevelt","George Washington"
1906,1790,0.397113011092197,"Theodore Roosevelt","George Washington"
1907,1790,0.421623859927643,"Theodore Roosevelt","George Washington"
1907,1790,0.421623859927643,"Theodore Roosevelt","George Washington"
1908,1790,0.369447260635903,"Theodore Roosevelt","George Washington"
1908,1790,0.369447260635903,"Theodore Roosevelt","George Washington"
1909,1790,0.38462183641901,"William Howard Taft","George Washington"
1909,1790,0.38462183641901,"William Howard Taft","George Washington"
1910,1790,0.404789893543502,"William Howard Taft","George Washington"
1910,1790,0.404789893543502,"William Howard Taft","George Washington"
1911,1790,0.35586447544621,"William Howard Taft","George Washington"
1911,1790,0.35586447544621,"William Howard Taft","George Washington"
1912,1790,0.420763349462337,"William Howard Taft","George Washington"
1912,1790,0.420763349462337,"William Howard Taft","George Washington"
1913,1790,0.335439575921369,"Woodrow Wilson","George Washington"
1913,1790,0.335439575921369,"Woodrow Wilson","George Washington"
1914,1790,0.331655758092288,"Woodrow Wilson","George Washington"
1914,1790,0.331655758092288,"Woodrow Wilson","George Washington"
1915,1790,0.303934172242864,"Woodrow Wilson","George Washington"
1915,1790,0.303934172242864,"Woodrow Wilson","George Washington"
1916,1790,0.331276722141285,"Woodrow Wilson","George Washington"
1916,1790,0.331276722141285,"Woodrow Wilson","George Washington"
1917,1790,0.241166312025993,"Woodrow Wilson","George Washington"
1917,1790,0.241166312025993,"Woodrow Wilson","George Washington"
1918,1790,0.294116994471707,"Woodrow Wilson","George Washington"
1918,1790,0.294116994471707,"Woodrow Wilson","George Washington"
1919,1790,0.285793260805288,"Woodrow Wilson","George Washington"
1919,1790,0.285793260805288,"Woodrow Wilson","George Washington"
1920,1790,0.287153992217866,"Woodrow Wilson","George Washington"
1920,1790,0.287153992217866,"Woodrow Wilson","George Washington"
1921,1790,0.302210945284543,"Warren G. Harding","George Washington"
1921,1790,0.302210945284543,"Warren G. Harding","George Washington"
1922,1790,0.300360472117836,"Warren G. Harding","George Washington"
1922,1790,0.300360472117836,"Warren G. Harding","George Washington"
1923,1790,0.387970174510431,"Calvin Coolidge","George Washington"
1923,1790,0.387970174510431,"Calvin Coolidge","George Washington"
1924,1790,0.389243872653983,"Calvin Coolidge","George Washington"
1924,1790,0.389243872653983,"Calvin Coolidge","George Washington"
1925,1790,0.371504380261362,"Calvin Coolidge","George Washington"
1925,1790,0.371504380261362,"Calvin Coolidge","George Washington"
1926,1790,0.404949899926926,"Calvin Coolidge","George Washington"
1926,1790,0.404949899926926,"Calvin Coolidge","George Washington"
1927,1790,0.383142491289491,"Calvin Coolidge","George Washington"
1927,1790,0.383142491289491,"Calvin Coolidge","George Washington"
1928,1790,0.382885767874899,"Calvin Coolidge","George Washington"
1928,1790,0.382885767874899,"Calvin Coolidge","George Washington"
1929,1790,0.371065253638508,"Herbert Hoover","George Washington"
1929,1790,0.371065253638508,"Herbert Hoover","George Washington"
1930,1790,0.275258124515934,"Herbert Hoover","George Washington"
1930,1790,0.275258124515934,"Herbert Hoover","George Washington"
1931,1790,0.296217860442336,"Herbert Hoover","George Washington"
1931,1790,0.296217860442336,"Herbert Hoover","George Washington"
1932,1790,0.297917218233744,"Herbert Hoover","George Washington"
1932,1790,0.297917218233744,"Herbert Hoover","George Washington"
1934,1790,0.309197630612413,"Franklin D. Roosevelt","George Washington"
1934,1790,0.309197630612413,"Franklin D. Roosevelt","George Washington"
1935,1790,0.270198473107332,"Franklin D. Roosevelt","George Washington"
1935,1790,0.270198473107332,"Franklin D. Roosevelt","George Washington"
1936,1790,0.278729976985589,"Franklin D. Roosevelt","George Washington"
1936,1790,0.278729976985589,"Franklin D. Roosevelt","George Washington"
1937,1790,0.260608814033143,"Franklin D. Roosevelt","George Washington"
1937,1790,0.260608814033143,"Franklin D. Roosevelt","George Washington"
1938,1790,0.254410077486058,"Franklin D. Roosevelt","George Washington"
1938,1790,0.254410077486058,"Franklin D. Roosevelt","George Washington"
1939,1790,0.261935609479745,"Franklin D. Roosevelt","George Washington"
1939,1790,0.261935609479745,"Franklin D. Roosevelt","George Washington"
1940,1790,0.235968486020667,"Franklin D. Roosevelt","George Washington"
1940,1790,0.235968486020667,"Franklin D. Roosevelt","George Washington"
1941,1790,0.252876714421211,"Franklin D. Roosevelt","George Washington"
1941,1790,0.252876714421211,"Franklin D. Roosevelt","George Washington"
1942,1790,0.19296299094211,"Franklin D. Roosevelt","George Washington"
1942,1790,0.19296299094211,"Franklin D. Roosevelt","George Washington"
1943,1790,0.17607526663244,"Franklin D. Roosevelt","George Washington"
1943,1790,0.17607526663244,"Franklin D. Roosevelt","George Washington"
1944,1790,0.259401654647205,"Franklin D. Roosevelt","George Washington"
1944,1790,0.259401654647205,"Franklin D. Roosevelt","George Washington"
1945,1790,0.25101473893364,"Franklin D. Roosevelt","George Washington"
1945,1790,0.25101473893364,"Franklin D. Roosevelt","George Washington"
1945,1790,0.25101473893364,"Franklin D. Roosevelt","George Washington"
1945,1790,0.25101473893364,"Franklin D. Roosevelt","George Washington"
1946,1790,0.254094140857538,"Harry S Truman","George Washington"
1946,1790,0.254094140857538,"Harry S Truman","George Washington"
1947,1790,0.314321769152941,"Harry S Truman","George Washington"
1947,1790,0.314321769152941,"Harry S Truman","George Washington"
1948,1790,0.26620522211552,"Harry S Truman","George Washington"
1948,1790,0.26620522211552,"Harry S Truman","George Washington"
1949,1790,0.295840249353,"Harry S Truman","George Washington"
1949,1790,0.295840249353,"Harry S Truman","George Washington"
1950,1790,0.29969557743853,"Harry S Truman","George Washington"
1950,1790,0.29969557743853,"Harry S Truman","George Washington"
1951,1790,0.213857475903101,"Harry S Truman","George Washington"
1951,1790,0.213857475903101,"Harry S Truman","George Washington"
1952,1790,0.270846633367586,"Harry S Truman","George Washington"
1952,1790,0.270846633367586,"Harry S Truman","George Washington"
1953,1790,0.303834936310242,"Dwight D. Eisenhower","George Washington"
1953,1790,0.303834936310242,"Dwight D. Eisenhower","George Washington"
1953,1790,0.303834936310242,"Harry S Truman","George Washington"
1953,1790,0.303834936310242,"Harry S Truman","George Washington"
1954,1790,0.294876696215824,"Dwight D. Eisenhower","George Washington"
1954,1790,0.294876696215824,"Dwight D. Eisenhower","George Washington"
1955,1790,0.302843792662835,"Dwight D. Eisenhower","George Washington"
1955,1790,0.302843792662835,"Dwight D. Eisenhower","George Washington"
1956,1790,0.311825714092106,"Dwight D. Eisenhower","George Washington"
1956,1790,0.311825714092106,"Dwight D. Eisenhower","George Washington"
1956,1790,0.311825714092106,"Dwight D. Eisenhower","George Washington"
1956,1790,0.311825714092106,"Dwight D. Eisenhower","George Washington"
1957,1790,0.292339852645059,"Dwight D. Eisenhower","George Washington"
1957,1790,0.292339852645059,"Dwight D. Eisenhower","George Washington"
1958,1790,0.207155278193237,"Dwight D. Eisenhower","George Washington"
1958,1790,0.207155278193237,"Dwight D. Eisenhower","George Washington"
1959,1790,0.273272989857529,"Dwight D. Eisenhower","George Washington"
1959,1790,0.273272989857529,"Dwight D. Eisenhower","George Washington"
1960,1790,0.248920347243774,"Dwight D. Eisenhower","George Washington"
1960,1790,0.248920347243774,"Dwight D. Eisenhower","George Washington"
1961,1790,0.290141567714656,"John F. Kennedy","George Washington"
1961,1790,0.290141567714656,"John F. Kennedy","George Washington"
1961,1790,0.290141567714656,"Dwight D. Eisenhower","George Washington"
1961,1790,0.290141567714656,"Dwight D. Eisenhower","George Washington"
1962,1790,0.266392527902198,"John F. Kennedy","George Washington"
1962,1790,0.266392527902198,"John F. Kennedy","George Washington"
1963,1790,0.234139382605375,"John F. Kennedy","George Washington"
1963,1790,0.234139382605375,"John F. Kennedy","George Washington"
1964,1790,0.270657025670773,"Lyndon B. Johnson","George Washington"
1964,1790,0.270657025670773,"Lyndon B. Johnson","George Washington"
1965,1790,0.238346490173883,"Lyndon B. Johnson","George Washington"
1965,1790,0.238346490173883,"Lyndon B. Johnson","George Washington"
1966,1790,0.228002034982126,"Lyndon B. Johnson","George Washington"
1966,1790,0.228002034982126,"Lyndon B. Johnson","George Washington"
1967,1790,0.251606540497575,"Lyndon B. Johnson","George Washington"
1967,1790,0.251606540497575,"Lyndon B. Johnson","George Washington"
1968,1790,0.2279014448615,"Lyndon B. Johnson","George Washington"
1968,1790,0.2279014448615,"Lyndon B. Johnson","George Washington"
1969,1790,0.241866352075726,"Lyndon B. Johnson","George Washington"
1969,1790,0.241866352075726,"Lyndon B. Johnson","George Washington"
1970,1790,0.202530898677288,"Richard M. Nixon","George Washington"
1970,1790,0.202530898677288,"Richard M. Nixon","George Washington"
1971,1790,0.20997392636881,"Richard M. Nixon","George Washington"
1971,1790,0.20997392636881,"Richard M. Nixon","George Washington"
1972,1790,0.253224277424979,"Richard M. Nixon","George Washington"
1972,1790,0.253224277424979,"Richard M. Nixon","George Washington"
1972,1790,0.253224277424979,"Richard M. Nixon","George Washington"
1972,1790,0.253224277424979,"Richard M. Nixon","George Washington"
1974,1790,0.265497722191098,"Richard M. Nixon","George Washington"
1974,1790,0.265497722191098,"Richard M. Nixon","George Washington"
1974,1790,0.265497722191098,"Richard M. Nixon","George Washington"
1974,1790,0.265497722191098,"Richard M. Nixon","George Washington"
1975,1790,0.156781420623251,"Gerald R. Ford","George Washington"
1975,1790,0.156781420623251,"Gerald R. Ford","George Washington"
1976,1790,0.198867798584195,"Gerald R. Ford","George Washington"
1976,1790,0.198867798584195,"Gerald R. Ford","George Washington"
1977,1790,0.294949799633063,"Gerald R. Ford","George Washington"
1977,1790,0.294949799633063,"Gerald R. Ford","George Washington"
1978,1790,0.259092803249095,"Jimmy Carter","George Washington"
1978,1790,0.259092803249095,"Jimmy Carter","George Washington"
1978,1790,0.259092803249095,"Jimmy Carter","George Washington"
1978,1790,0.259092803249095,"Jimmy Carter","George Washington"
1979,1790,0.247947570011306,"Jimmy Carter","George Washington"
1979,1790,0.247947570011306,"Jimmy Carter","George Washington"
1979,1790,0.247947570011306,"Jimmy Carter","George Washington"
1979,1790,0.247947570011306,"Jimmy Carter","George Washington"
1980,1790,0.254880058923751,"Jimmy Carter","George Washington"
1980,1790,0.254880058923751,"Jimmy Carter","George Washington"
1980,1790,0.254880058923751,"Jimmy Carter","George Washington"
1980,1790,0.254880058923751,"Jimmy Carter","George Washington"
1981,1790,0.271701845071554,"Ronald Reagan","George Washington"
1981,1790,0.271701845071554,"Ronald Reagan","George Washington"
1981,1790,0.271701845071554,"Jimmy Carter","George Washington"
1981,1790,0.271701845071554,"Jimmy Carter","George Washington"
1982,1790,0.20082334078345,"Ronald Reagan","George Washington"
1982,1790,0.20082334078345,"Ronald Reagan","George Washington"
1983,1790,0.213510053247221,"Ronald Reagan","George Washington"
1983,1790,0.213510053247221,"Ronald Reagan","George Washington"
1984,1790,0.226209185512538,"Ronald Reagan","George Washington"
1984,1790,0.226209185512538,"Ronald Reagan","George Washington"
1985,1790,0.196596496874233,"Ronald Reagan","George Washington"
1985,1790,0.196596496874233,"Ronald Reagan","George Washington"
1986,1790,0.176882435619793,"Ronald Reagan","George Washington"
1986,1790,0.176882435619793,"Ronald Reagan","George Washington"
1987,1790,0.21341358230075,"Ronald Reagan","George Washington"
1987,1790,0.21341358230075,"Ronald Reagan","George Washington"
1988,1790,0.180934200528355,"Ronald Reagan","George Washington"
1988,1790,0.180934200528355,"Ronald Reagan","George Washington"
1989,1790,0.181108021398794,"George Bush","George Washington"
1989,1790,0.181108021398794,"George Bush","George Washington"
1990,1790,0.172164864864472,"George Bush","George Washington"
1990,1790,0.172164864864472,"George Bush","George Washington"
1991,1790,0.195244371690792,"George Bush","George Washington"
1991,1790,0.195244371690792,"George Bush","George Washington"
1992,1790,0.18597454844043,"George Bush","George Washington"
1992,1790,0.18597454844043,"George Bush","George Washington"
1993,1790,0.212421308527495,"William J. Clinton","George Washington"
1993,1790,0.212421308527495,"William J. Clinton","George Washington"
1994,1790,0.199896404021116,"William J. Clinton","George Washington"
1994,1790,0.199896404021116,"William J. Clinton","George Washington"
1995,1790,0.260423571454344,"William J. Clinton","George Washington"
1995,1790,0.260423571454344,"William J. Clinton","George Washington"
1996,1790,0.198013581951894,"William J. Clinton","George Washington"
1996,1790,0.198013581951894,"William J. Clinton","George Washington"
1997,1790,0.180803791868143,"William J. Clinton","George Washington"
1997,1790,0.180803791868143,"William J. Clinton","George Washington"
1998,1790,0.207888041248296,"William J. Clinton","George Washington"
1998,1790,0.207888041248296,"William J. Clinton","George Washington"
1999,1790,0.191359486762682,"William J. Clinton","George Washington"
1999,1790,0.191359486762682,"William J. Clinton","George Washington"
2000,1790,0.176480620401382,"William J. Clinton","George Washington"
2000,1790,0.176480620401382,"William J. Clinton","George Washington"
2001,1790,0.201391986908684,"George W. Bush","George Washington"
2001,1790,0.201391986908684,"George W. Bush","George Washington"
2002,1790,0.185477286526526,"George W. Bush","George Washington"
2002,1790,0.185477286526526,"George W. Bush","George Washington"
2003,1790,0.222033563981135,"George W. Bush","George Washington"
2003,1790,0.222033563981135,"George W. Bush","George Washington"
2004,1790,0.19855360562728,"George W. Bush","George Washington"
2004,1790,0.19855360562728,"George W. Bush","George Washington"
2005,1790,0.212187459689571,"George W. Bush","George Washington"
2005,1790,0.212187459689571,"George W. Bush","George Washington"
2006,1790,0.229335111023819,"George W. Bush","George Washington"
2006,1790,0.229335111023819,"George W. Bush","George Washington"
2007,1790,0.250494827272507,"George W. Bush","George Washington"
2007,1790,0.250494827272507,"George W. Bush","George Washington"
2008,1790,0.21947840548296,"George W. Bush","George Washington"
2008,1790,0.21947840548296,"George W. Bush","George Washington"
2009,1790,0.160411831924271,"Barack Obama","George Washington"
2009,1790,0.160411831924271,"Barack Obama","George Washington"
2010,1790,0.222002296271217,"Barack Obama","George Washington"
2010,1790,0.222002296271217,"Barack Obama","George Washington"
2011,1790,0.182553885953473,"Barack Obama","George Washington"
2011,1790,0.182553885953473,"Barack Obama","George Washington"
2012,1790,0.175387201606347,"Barack Obama","George Washington"
2012,1790,0.175387201606347,"Barack Obama","George Washington"
2013,1790,0.185934722116428,"Barack Obama","George Washington"
2013,1790,0.185934722116428,"Barack Obama","George Washington"
2014,1790,0.176590246323634,"Barack Obama","George Washington"
